sentiment,word
1,inevitably
-1,inexact
-1,inexactly
-1,inexcusable
-1,inexcusably
-1,inexhaustible
1,inexhaustibly
1,inexorability
-1,inexorable
-1,inexorably
1,inexpediency
-1,inexpedient
-1,inexpensive
-1,inexpensively
-1,inexperience
-1,inexperienced
-1,inexpert
-1,inexpiable
-1,inexplicable
-1,inexplicably
1,inexplicit
-1,inexplicitness
-1,inexpressible
-1,inexpressibly
-1,inexpressive
1,inexpugnable
-1,inextinguishable
-1,inextricable
1,inextricably
-1,infallibility
1,infallible
1,infallibly
-1,infamous
1,infamously
-1,infamy
1,infancy
1,infant
-1,infanticide
1,infantile
-1,infantilism
1,infantine
-1,infantry
1,infantryman
-1,infarct
-1,infarction
1,infatuation
-1,infeasibility
-1,infeasible
-1,infect
-1,infected
-1,infection
-1,infectious
1,infectiously
-1,infective
1,infectivity
-1,infelicitous
1,infer
-1,inference
1,inferential
-1,inferior
-1,inferiority
-1,infernal
-1,infertile
1,infertility
-1,infest
-1,infestation
-1,infidel
-1,infidelity
1,infield
-1,infielder
1,infighting
1,infiltrate
1,infiltration
-1,infiltrative
1,infiltrator
1,infinitary
1,infinite
1,infinitely
-1,infinitesimal
1,infinitival
-1,infinitive
-1,infinitude
1,infinitum
1,infinity
-1,infirm
-1,infirmary
-1,infirmity
-1,infix
-1,inflame
-1,inflammable
-1,inflammation
1,inflammatory
-1,inflatable
1,inflate
1,inflated
-1,inflation
-1,inflationary
-1,inflator
-1,inflection
1,inflectional
-1,inflexibility
-1,inflexible
-1,inflexibly
-1,inflict
-1,infliction
-1,inflorescence
1,influenc
-1,influence
1,influential
-1,influenza
-1,influx
1,info
-1,infobahn
1,infobox
-1,infomercial
1,inform
-1,informal
1,informalism
1,informality
-1,informally
-1,informant
-1,informatike
1,information
1,informational
1,informative
1,informatory
1,informed
1,informel
-1,informer
1,infotainment
-1,infract
-1,infraction
-1,inframammary
1,infrangible
1,infraorbital
-1,infrasonic
1,infrastructure
-1,infrequency
-1,infrequent
-1,infrequently
-1,infringe
-1,infringeman
-1,infringement
-1,infundibular
1,infundibulum
1,infuriate
-1,infuriated
-1,infuriating
-1,infuriatingly
1,infuriation
1,infuse
1,infuses
1,infusible
-1,ingan
1,ingenious
1,ingeniously
-1,ingeniousness
-1,ingenue
1,ingenuity
1,ingenuous
1,ingenuousness
-1,ingest
1,ingestible
1,ingestion
-1,inglorious
-1,ingloriously
-1,ingraft
1,ingrain
-1,ingrate
1,ingratiate
1,ingratiatory
-1,ingratitude
-1,ingroup
-1,ingrowing
-1,ingrown
1,inguen
-1,inguinal
-1,ingula
-1,ingurgitate
-1,inhabit
1,inhabitable
1,inhabitant
1,inhalation
-1,inhale
-1,inharmonic
-1,inharmonious
-1,inhere
1,inherence
-1,inherent
-1,inherit
-1,inheritable
1,inheritance
1,inherited
-1,inheritor
-1,inhibit
1,inhibition
1,inhibitor
-1,inhibitory
-1,inhomogeneity
-1,inhospitable
-1,inhuman
-1,inhumane
-1,inhumanely
-1,inhumanity
-1,inhumanly
-1,inhumation
1,inimical
1,inimitable
1,inimitably
-1,iniquity
-1,init
-1,initialism
-1,initialization
-1,initialize
1,initially
1,initiate
1,initiatic
1,initiation
1,initiative
-1,initiator
1,initiatory
1,initrd
-1,injec
-1,injection
1,injectively
1,injudiciousness
-1,injun
1,injunctive
-1,injure
-1,injured
-1,injurious
-1,injuriously
-1,injury
-1,injustice
1,ink
1,inkberry
1,inkpot
-1,inkstand
1,inlaid
-1,inlet
-1,inline
-1,inmate
1,inmost
-1,inn
-1,innate
1,innately
1,inner
1,inner-most
1,innermost
-1,innervate
-1,innervation
-1,innit
1,innkeeper
1,innocence
1,innocent
1,innocently
1,innocuous
1,innovate
1,innovation
1,innovational
1,innovative
-1,innovativeness
1,innovator
-1,innuendo
-1,innumerable
-1,innumeracy
-1,innumerate
-1,inoculation
1,inoffensive
-1,inoperable
-1,inoperative
-1,inopportune
-1,inordinate
1,inordinately
-1,inorganic
1,inornatum
1,inotropic
-1,inough
-1,inpatient
-1,inpour
1,input
-1,inquietude
-1,inquiline
-1,inquire
-1,inquiringly
1,inquiry
-1,inquisition
1,inquisitive
1,inquisitively
-1,inroad
-1,inrush
1,insane
-1,insanitary
1,insanity
-1,insatiable
1,insatiate
1,inscribe
1,inscription
1,inscrutability
-1,inscrutable
-1,inscrutably
-1,insect
-1,insecticidal
-1,insecticide
1,insectivore
1,insectivory
-1,insectoid
-1,insects
-1,insecure
-1,insecurely
-1,insecurity
1,inseminate
-1,insemination
-1,insensate
-1,insensibility
-1,insensible
-1,insensibly
-1,insensitive
1,insensitivity
-1,insentient
1,inseparability
-1,inseparable
1,inseparably
-1,insert
-1,inserter
-1,insertion
-1,inset
1,insider
-1,insidiously
1,insight
1,insightful
1,insightfully
-1,insignia
-1,insignificance
-1,insignificant
-1,insincere
1,insincerity
1,insinuate
-1,insinuation
-1,insipid
-1,insipidity
-1,insist
-1,insistence
1,insistency
-1,insistent
1,insistently
1,insitute
-1,insobriety
-1,insolation
-1,insole
-1,insolence
1,insolent
-1,insolently
1,insolubility
-1,insoluble
1,insolvable
-1,insolvency
-1,insolvent
-1,insomnia
1,insomniac
-1,insomuch
-1,insouciance
-1,insouciant
1,inspect
1,inspection
1,inspectional
-1,inspector
1,inspiration
1,inspirational
-1,inspiratory
1,inspire
1,inspired
1,inspirit
1,inspissate
-1,inst
-1,instability
-1,instable
1,instal
1,installation
1,installer
-1,instances
-1,instant
-1,instantaneously
1,instantiate
1,instantiation
-1,instantly
1,instauratio
-1,instep
-1,instigate
1,instigative
1,instil
1,instill
1,instinct
-1,instinctive
1,instinctively
1,instinctual
1,institue
1,institut
1,institute
-1,institution
1,institutional
-1,institutionalise
1,institutionalization
-1,institutionalize
1,instream
1,instruct
1,instruction
-1,instructional
1,instructive
1,instructively
1,instrument
1,instrumental
-1,instrumentalism
1,instrumentalization
1,instrumentate
1,instrumentation
-1,insubordinate
1,insubordination
-1,insubstantial
-1,insubstantiality
-1,insufferable
1,insufferably
-1,insufficiency
-1,insufficient
-1,insufficiently
-1,insularism
-1,insularity
-1,insulate
-1,insulation
-1,insulative
1,insulator
1,insulin
1,insulinoma
-1,insult
-1,insulting
-1,insultingly
-1,insults
1,insuperable
-1,insupportable
1,insure
-1,insurgency
-1,insurgent
1,insurmountable
-1,insurrection
1,insurrectional
-1,insurrectionary
-1,insurrectionist
-1,insusceptible
1,intact
-1,intaglio
1,intake
-1,intamin
-1,intangibility
-1,intangible
-1,intangibleness
1,integer
1,integrability
1,integral
1,integrality
1,integrand
1,integrate
-1,integrated
1,integration
1,integrationist
-1,integrative
1,integrity
1,integument
1,intel
-1,intellect
1,intellection
1,intellective
1,intellectual
-1,intellectualism
1,intellectuality
-1,intellectualization
-1,intellectualize
-1,intellectually
1,intelligence
1,intelligensia
1,intelligent
1,intelligently
1,intelligentsia
1,intelligibility
1,intelligible
1,intelligibly
1,intemperance
1,intemperate
1,intemperately
1,intend
1,intendant
-1,intendment
1,intense
1,intensification
1,intensify
1,intensifying
1,intensional
-1,intensionally
1,intensity
1,intensive
-1,intensiveness
1,intent
1,intention
1,intentional
-1,intentionalism
1,intentionality
-1,intentionally
1,intentioned
-1,intently
1,intentness
1,interact
-1,interaction
1,interactional
-1,interactionism
1,interactionist
1,interactive
-1,interactively
1,interactivity
1,interagency
-1,interannual
-1,interband
1,intercede
1,intercept
1,interception
-1,interceptor
-1,intercessor
1,interchange
1,interchangeability
-1,interchangeable
1,interchangeableness
-1,interchangeably
-1,intercision
-1,intercom
-1,intercommunicate
-1,interconception
-1,interconnect
1,interconnection
1,intercostal
1,intercourse
1,intercultural
1,interculturality
-1,intercurrent
-1,interdepartmental
1,interdependence
1,interdependency
-1,interdependent
-1,interdict
-1,interdiction
1,interdimensional
1,interdisciplinarity
1,interdisciplinary
1,interest
1,interested
-1,interestedly
1,interesting
1,interestingly
1,interestingness
1,interface
1,interfacial
-1,interfere
-1,interferenc
-1,interference
1,interferometer
1,interfront
1,intergalactic
-1,interglacial
1,intergovernmental
1,intergrade
-1,intergranular
-1,intergroup
-1,interhemispheric
-1,interim
1,interior
-1,interiority
-1,interject
-1,interjection
-1,interlac
1,interlace
1,interlinear
-1,interloan
1,interlock
-1,interlocked
-1,interlocutor
-1,interloper
-1,interman
1,intermarry
-1,intermeddle
1,intermediate
1,intermediation
-1,interment
1,intermetallic
-1,interminable
-1,interminably
-1,intermingle
-1,intermingling
1,interministerial
-1,intermit
-1,intermittent
-1,intermittently
1,intermixture
-1,intermodal
-1,intermodalism
1,intermolecular
1,internal
1,internalist
1,internalization
1,internalize
1,internally
1,internationalisation
1,internationalism
1,internationalist
1,internationality
1,internationalization
-1,internecine
-1,internee
1,internship
1,interoperability
1,interoperable
1,interoperably
1,interoperate
1,interoperation
-1,interparticle
-1,interpellation
-1,interpenetrate
1,interpenetration
1,interpersonal
1,interpersonally
-1,interplanetary
-1,interpolant
1,interpolate
-1,interpolation
-1,interpose
-1,interposition
1,interpret
-1,interpretability
1,interpretable
-1,interpretation
-1,interpretational
1,interpretative
1,interpreter
1,interpretive
1,interproximal
-1,interpunct
-1,interregnum
1,interrelate
1,interrelation
1,interrelationship
1,interrogate
-1,interrogation
-1,interrogative
1,interrogatively
-1,interrogator
1,interrogatory
-1,interrupt
-1,interrupting
-1,interruption
-1,interscholastic
-1,intersect
-1,intersection
1,intersectionality
-1,intersession
1,intersex
-1,intersexual
1,intersexuality
1,intersperse
-1,interstadial
-1,interstate
-1,interstellar
1,interstitium
1,intersubjective
-1,intersubjectivity
1,intertextual
1,intertextuality
-1,intertwine
1,intertwined
1,interuniversity
-1,interval
-1,intervallic
-1,intervene
1,interventionism
-1,interventionist
1,interventive
-1,intervertebral
1,interviewed
-1,interviewee
1,interviewing
1,interviews
1,intervocalic
1,interweave
1,interwork
1,interwoven
-1,intestacy
-1,intestate
-1,intestinal
-1,intestine
1,intimacy
1,intimate
1,intimately
1,intimation
-1,intimidate
-1,intimidated
-1,intimidating
-1,intimidation
1,intimidatory
-1,intinction
-1,intolerable
1,intolerably
-1,intolerance
-1,intolerant
-1,intonation
1,intone
1,intoxicant
1,intoxicat
-1,intoxicate
1,intoxicating
1,intoxicatingly
-1,intoxication
1,intra
-1,intracavitary
-1,intracellular
1,intracortical
-1,intractability
-1,intractable
-1,intractableness
1,intracytoplasmic
-1,intragroup
-1,intralesional
-1,intraluminal
1,intramolecular
-1,intransigence
-1,intransigency
-1,intransigent
-1,intransitive
-1,intranuclear
-1,intraocular
-1,intraoperatively
1,intraoral
-1,intrapartum
1,intraparty
1,intraplate
-1,intrapleural
1,intrapreneur
1,intrapsychic
-1,intraseasonal
1,intratextual
1,intrathoracic
-1,intrauterine
-1,intravascular
-1,intraventricular
-1,intravesical
1,intrepid
-1,intrepidity
1,intrepidly
1,intricacy
1,intricate
1,intricately
-1,intrigue
1,intriguing
1,intriguingly
1,intrinsic
1,intrinsically
1,introducing
1,introduction
1,introductory
-1,introjection
1,intromission
-1,introspectible
1,introspection
1,introspective
1,introspectively
-1,introversion
-1,introversive
-1,introvert
-1,introvertish
-1,introvertive
1,intrude
-1,intruder
-1,intrusion
-1,intrusive
1,intrusively
-1,intubate
-1,intubation
1,intuit
-1,intuition
1,intuitional
-1,intuitionist
1,intuitionistic
-1,intuitive
1,intuitively
1,intumesce
1,intumescent
-1,intussusception
1,inuence
1,inuendo
1,inuit
-1,inulin
1,inunct
-1,inunction
-1,inundate
-1,inundated
-1,inundation
1,inure
-1,inutile
1,inutility
-1,invade
-1,invagination
-1,invalid
1,invalidate
1,invalidation
-1,invalidism
-1,invalidity
-1,invalidly
1,invaluable
1,invariability
-1,invariable
-1,invariably
1,invariance
-1,invariant
-1,invasion
-1,invasive
-1,invective
1,inveigh
-1,inveigl
-1,inveigle
1,invent
1,inventive
1,inventively
-1,inventiveness
1,inventor
1,inventory
1,inverse
1,inversely
-1,inversion
1,invert
-1,invertebrate
1,inverter
-1,invertibility
1,invertible
1,invest
-1,investigate
1,investigation
-1,investigative
-1,investigator
1,investiture
1,investment
1,investment-grade
1,investor
-1,inveteracy
1,inveterate
-1,invidia
-1,invidious
-1,invidiously
-1,invidiousness
1,invigilation
1,invigorate
1,invigorating
1,invigoration
1,invincibility
-1,invincible
-1,invincibly
1,inviolability
1,inviolable
1,inviolably
1,inviolate
-1,invisalign
-1,invisibility
1,invisibly
1,invitation
1,invite
1,invited
1,inviting
-1,invocation
-1,invoice
-1,invoke
-1,invoked
-1,invoking
1,involatile
1,involucre
1,involuntarily
-1,involuntariness
1,involuntary
1,involute
1,involution
-1,involve
1,involvement
1,involving
1,invulnerability
1,invulnerable
-1,inward
1,inwardly
1,ioc
1,ioctl
-1,iodate
-1,iodide
-1,iodin
-1,iodination
-1,iodine
-1,iodophor
1,ioert
1,ion
1,ionization
1,ionize
1,iort
-1,ipecac
-1,iphoto
-1,ipratropium
1,iprodione
1,ipse
1,iqr
-1,ira
1,irascibility
1,irascible
1,irate
-1,irb
-1,irbesartan
-1,ire
-1,ireby
-1,iredell
1,ireful
1,irenic
-1,irfna
1,iridescence
1,iridescent
-1,iridomyrmex
-1,irk
-1,irksome
1,iron
-1,iron-fisted
-1,ironclad
1,ironic
1,ironical
-1,ironically
1,ironik
1,ironist
1,ironlike
1,ironmonger
1,ironstone
1,ironworker
-1,irq
1,irradiance
1,irradiate
1,irradiatio
1,irradiation
1,irradiator
-1,irrational
-1,irrationalism
-1,irrationality
-1,irrationally
1,irreclaimable
1,irreconcilable
-1,irreconcilably
-1,irrecoverable
1,irredeemable
-1,irredeemably
1,irredentism
1,irreducibility
1,irreducible
1,irreducibly
1,irreformable
1,irrefragable
1,irrefutable
1,irrefutably
-1,irregular
-1,irregularity
1,irrelevance
-1,irrelevancy
-1,irrelevant
-1,irreligion
-1,irreligious
-1,irremediable
1,irremediably
-1,irreparable
-1,irreparably
1,irreplaceable
1,irrepressibility
-1,irrepressible
1,irrepressibly
-1,irreproachable
-1,irreproducibility
1,irresistibility
1,irresistible
1,irresistibleness
1,irresistibly
1,irresolute
-1,irresoluteness
-1,irresolution
-1,irresolvable
1,irrespective
-1,irresponsibility
1,irresponsible
-1,irresponsibleness
-1,irresponsibly
-1,irretrievable
1,irretrievably
-1,irreverence
-1,irreverent
1,irreverently
-1,irreversibility
-1,irreversible
1,irreversibly
-1,irrevocable
1,irrevocably
1,irrigate
1,irrigation
1,irritability
-1,irritable
1,irritably
-1,irritant
-1,irritate
-1,irritated
-1,irritates
-1,irritating
-1,irritatingly
-1,irritation
-1,irritative
-1,irroration
-1,irrotational
-1,irrupt
-1,irruption
-1,irruptive
1,isaiah
-1,iscariot
1,ischial
1,ischium
1,ischnoceran
1,ishka
1,ishmael
-1,islamism
-1,islamophobia
-1,islamophobic
-1,islanders
-1,ism
1,iso
-1,isobutane
-1,isobutyl
-1,isobutylene
-1,isochromosome
-1,isodense
1,isoelectronic
-1,isolable
-1,isolate
-1,isolated
-1,isolation
-1,isolationism
-1,isolationist
1,isomer
1,isomeric
-1,isomerization
-1,isomerize
1,isometric
1,isometrical
1,isometrics
-1,isomorphic
-1,isomorphism
-1,isooctane
-1,isopod
1,isoprenaline
-1,isorhythmic
1,isospin
1,isostructural
1,isosurface
-1,isotonic
-1,isotope
-1,isotropic
-1,isotropically
1,isotropy
-1,isovaleric
1,isru
1,issachar
-1,issuance
-1,issuer
-1,issues
1,istabraq
-1,isuppli
-1,itch
-1,itchiness
-1,itching
-1,itchy
-1,iterative
1,iteratively
-1,iterator
1,iteroparity
1,ithaqua
-1,itinerant
1,itpo
1,itraconazole
1,itsd
-1,itsy-bitsy
-1,itty-bitty
-1,itzpapalotl
1,iuno
-1,iveco
1,ivey
1,ivf
-1,ivivc
-1,ivory
1,iwatch
-1,iwi
1,iwrm
1,izakaya
1,jaaskelainen
1,jabber
1,jabot
1,jacinth
-1,jack-tar
-1,jackass
-1,jackasses
-1,jackboot
1,jackdaw
-1,jacked
1,jackpot
1,jackup
1,jacobean
-1,jacobinism
-1,jacobsite
1,jacquard
-1,jactation
-1,jactitat
-1,jactitate
-1,jactitation
1,jacuzzi
-1,jade
-1,jade-green
1,jadeite
-1,jadeitite
-1,jadestone
-1,jaffir
-1,jagamohana
-1,jagannath
1,jagermeister
-1,jagganath
-1,jagged
-1,jaggery
-1,jaggy
1,jagir
-1,jail
-1,jailbait
-1,jailbird
-1,jailbreak
1,jailbreaking
-1,jailbroke
-1,jailed
-1,jailer
-1,jailhouse
-1,jailor
1,jake
-1,jalap
-1,jalebi
1,jalopy
1,jam
1,jamboree
1,jambox
-1,jameka
1,jamieson
-1,jammin
-1,jampack
-1,janath
-1,janczewo
-1,jangle
-1,jangly
1,janitor
-1,janitorial
1,jannah
1,janowice
-1,janowicz
1,janowo
1,jansenist
-1,janus-faced
1,jape
1,japery
-1,jaquenetta
-1,jar
-1,jargon
1,jarkko
1,jaroslaw
-1,jarring
-1,jarringly
1,jarvie
-1,jaschan
1,jasmine
-1,jaundice
1,jaunt
-1,jauntily
1,jauntiness
-1,jaunty
1,java
-1,jaw
1,jawbone
1,jawfish
-1,jawline
1,jay-z
1,jazz
-1,jazzman
-1,jazzy
-1,jealous
1,jealously
-1,jealousy
-1,jeb
-1,jebediah
1,jedec
1,jedediah
-1,jeder
-1,jedidiah
-1,jedoch
1,jeep
-1,jeer
1,jeerer
-1,jeeringly
1,jeevatha
-1,jeez
1,jehovah
-1,jehovum
-1,jehst
-1,jejunal
-1,jejune
-1,jejunum
1,jek
1,jelaii
-1,jellyfish
1,jellylike
1,jemaat
-1,jenga
1,jenoine
-1,jeogori
1,jeon
1,jeong
1,jeopardize
-1,jeopardy
1,jephthah
-1,jeremiad
1,jeremiah
1,jerimoth
-1,jerk
1,jerkily
-1,jerkin
-1,jerky
-1,jerry-built
-1,jerrycan
1,jerseys
-1,jersie
1,jerzy
-1,jeschonnek
1,jest
1,jestab
-1,jester
-1,jesuitical
1,jesuitism
1,jet
-1,jeter
1,jether
-1,jetix
-1,jetlag
1,jetliner
1,jetpack
1,jetport
-1,jetsam
1,jetski
1,jetstream
1,jetsun
-1,jettison
-1,jettisoned
1,jetty
-1,jew
1,jewel
1,jeweler
1,jewelry
-1,jewfish
1,jewish
1,jewry
1,jeyaretnam
1,jeziorki
1,jianghu
1,jiaozhi
-1,jib
-1,jibberish
1,jibe
1,jicama
1,jiffy
-1,jiggery-pokery
-1,jiggle
-1,jiggly
-1,jihad
-1,jihadi
-1,jihadism
-1,jihadist
-1,jiloca
1,jin
1,jingle
1,jingle-jangle
-1,jingly
1,jingoism
-1,jingoist
-1,jingoistic
1,jinnee
1,jinni
1,jinx
-1,jipmer
-1,jist
-1,jitney
-1,jitsu
-1,jitter
1,jitterbug
-1,jitteriness
-1,jittery
1,jiva
1,jive
1,jivin
1,jjutsu
-1,jlab
1,jnana
-1,joanna
1,joasaph
1,job
1,jobab
-1,jobbery
1,jobseeker
-1,jochen
-1,jock
-1,jockey
1,jockstrap
1,jocose
1,jocosely
1,jocosity
1,jocular
1,jocularity
1,jocund
1,jocundity
1,joern
1,joey
1,jogging
-1,joggle
-1,johannem
1,johannine
1,johnkelly
1,johnny-jump-up
1,johnstone
1,join
1,joiner
